master_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,segment
a0a5917a-5b0c-11ea-8b16-000d3a38a36f,34,7.0,1713.24,4,5,5,45,loyal_customers
a0ab02f6-2bd5-11ea-91ab-000d3a38a36f,131,3.0,373.7,3,2,2,32,about_to_sleep
a0ab21a8-aeff-11e9-a2fc-000d3a38a36f,180,3.0,330.74,2,2,2,22,hibernating
a0acace0-9cfb-11ea-a27a-000d3a38a36f,335,2.0,484.94,1,1,3,11,hibernating
a0ae6810-1960-11ea-b6a2-000d3a38a36f,64,18.0,1895.6100000000001,4,5,5,45,loyal_customers
a0afce4e-3a3a-11ea-85d6-000d3a38a36f,298,3.0,141.72,1,2,1,12,hibernating
a0b27eb4-acd7-11e9-a2fc-000d3a38a36f,268,4.0,744.38,1,3,4,13,at_Risk
a0b2b294-00bf-11ea-a5e8-000d3a38a36f,18,6.0,670.86,5,4,4,54,champions
a0b2be52-50ff-11ea-99ba-000d3a38a36f,24,2.0,386.08,5,1,2,51,new_customers
a0b323b8-5b42-11ea-b315-000d3a38a36f,33,2.0,486.1,5,1,3,51,new_customers
a0ba1164-a229-11e9-a2fc-000d3a38a36f,111,3.0,374.88,3,2,2,32,about_to_sleep
a0ba96c4-48e7-11ea-b6c0-000d3a38a36f,316,7.0,1000.8499999999999,1,5,4,15,cant_loose
a0bc13aa-d641-11e9-93bc-000d3a38a36f,145,5.0,1257.3899999999999,3,4,5,34,loyal_customers
a0bf4d86-ac2f-11e9-a2fc-000d3a38a36f,103,4.0,485.37,3,3,3,33,need_attention
a0c129a0-1ea6-11ea-aa32-000d3a38a36f,67,4.0,879.9,4,3,4,43,potential_loyalists
a0c29fbc-2d45-11ea-827e-000d3a38a36f,163,5.0,797.86,2,4,4,24,at_Risk
a0c47aec-a9cb-11e9-a2fc-000d3a38a36f,118,3.0,529.88,3,2,3,32,about_to_sleep
a0cef026-a949-11e9-a2fc-000d3a38a36f,113,2.0,249.97,3,1,1,31,about_to_sleep
a0d854d4-5598-11eb-9e65-000d3a38a36f,137,2.0,609.89,3,1,3,31,about_to_sleep
a0eddf46-62d4-11ea-9861-000d3a38a36f,322,4.0,593.27,1,3,3,13,at_Risk
a0f0eb4a-1f73-11ea-87bf-000d3a38a36f,347,2.0,210.08,1,1,1,11,hibernating
a0f3898c-b122-11e9-9757-000d3a38a36f,146,3.0,298.44,2,2,1,22,hibernating
a0f73062-ab0c-11e9-a2fc-000d3a38a36f,113,12.0,1639.24,3,5,5,35,loyal_customers
a0f994ea-9d15-11eb-9c47-000d3a38a36f,13,3.0,602.47,5,2,3,52,potential_loyalists
a0fb11e0-79f1-11eb-acf5-000d3a38a36f,82,3.0,440.84000000000003,4,2,2,42,potential_loyalists
a0fe98b0-132c-11ea-a001-000d3a38a36f,139,2.0,419.8,3,1,2,31,about_to_sleep
a10b8592-544b-11ea-b1db-000d3a38a36f,88,3.0,382.85,3,2,2,32,about_to_sleep
a10bbf90-a720-11e9-a2fc-000d3a38a36f,43,5.0,644.79,4,4,3,44,loyal_customers
a112958e-5b4a-11ea-a698-000d3a38a36f,5,3.0,355.7,5,2,2,52,potential_loyalists
a114c89c-b02b-11e9-9757-000d3a38a36f,11,4.0,759.42,5,3,4,53,potential_loyalists
a1156d54-5b3b-11ea-85f7-000d3a38a36f,92,7.0,954.68,3,5,4,35,loyal_customers
a1179ac6-2a2f-11ea-99b3-000d3a38a36f,122,3.0,279.96999999999997,3,2,1,32,about_to_sleep
a1182d9e-a751-11e9-a2fc-000d3a38a36f,70,12.0,2324.76,4,5,5,45,loyal_customers
a1200cf0-5bae-11ea-a57c-000d3a38a36f,107,3.0,250.70999999999998,3,2,1,32,about_to_sleep
a122b8fe-a580-11e9-a2fc-000d3a38a36f,185,11.0,1043.27,2,5,5,25,cant_loose
a1252e9c-1fc2-11ea-87bf-000d3a38a36f,14,4.0,423.86,5,3,2,53,potential_loyalists
a1298130-4e99-11ea-99ba-000d3a38a36f,26,2.0,262.37,5,1,1,51,new_customers
a12a3c34-d62f-11e9-93bc-000d3a38a36f,191,2.0,251.3,2,1,1,21,hibernating
a12c8950-2867-11ea-b87a-000d3a38a36f,340,8.0,1627.04,1,5,5,15,cant_loose
a12e0b66-d6e3-11e9-93bc-000d3a38a36f,38,4.0,809.6899999999999,4,3,4,43,potential_loyalists
a1318eb4-f8a6-11e9-b138-000d3a38a36f,251,4.0,430.69,1,3,2,13,at_Risk
a139f058-3e48-11ea-808e-000d3a38a36f,48,7.0,1672.51,4,5,5,45,loyal_customers
a13b31a2-5ba8-11ea-801f-000d3a38a36f,19,2.0,419.24,5,1,2,51,new_customers
a13d93be-5b50-11ea-9c2b-000d3a38a36f,157,2.0,349.96999999999997,2,1,2,21,hibernating
a13d94a0-2346-11ea-8523-000d3a38a36f,274,5.0,787.89,1,4,4,14,at_Risk
a14078cc-2216-11ea-ba6f-000d3a38a36f,3,5.0,1034.18,5,4,5,54,champions
a141ef8e-ac7f-11e9-a2fc-000d3a38a36f,26,6.0,1254.87,5,4,5,54,champions
a14645f8-f143-11e9-9346-000d3a38a36f,145,5.0,588.93,3,4,3,34,loyal_customers
a147adf4-b1af-11e9-89fa-000d3a38a36f,104,3.0,355.94,3,2,2,32,about_to_sleep
a14c40e6-f7df-11e9-841e-000d3a38a36f,135,4.0,531.41,3,3,3,33,need_attention
a14da03e-3007-11ea-bb28-000d3a38a36f,118,3.0,458.97,3,2,3,32,about_to_sleep
a15599ae-b3b7-11ea-8745-000d3a38a36f,5,9.0,2316.38,5,5,5,55,champions
a1592ff2-f287-11e9-9346-000d3a38a36f,13,5.0,647.92,5,4,3,54,champions
a15d4e5c-9efe-11e9-9897-000d3a38a36f,207,4.0,219.98000000000002,2,3,1,23,at_Risk
a15f18e4-4ca6-11ea-a626-000d3a38a36f,284,4.0,550.36,1,3,3,13,at_Risk
a16003a0-edf9-11e9-9346-000d3a38a36f,226,4.0,637.62,2,3,3,23,at_Risk
a16358e4-22be-11ea-8523-000d3a38a36f,349,2.0,272.17,1,1,1,11,hibernating
a1672a2a-b070-11e9-9757-000d3a38a36f,34,6.0,1998.56,4,4,5,44,loyal_customers
a16cc904-9886-11ea-b97a-000d3a38a36f,242,3.0,246.46999999999997,1,2,1,12,hibernating
a16cf0f0-a407-11ea-bd63-000d3a38a36f,7,3.0,245.46,5,2,1,52,potential_loyalists
a16d79e0-52e4-11ea-9ade-000d3a38a36f,103,2.0,269.98,3,1,1,31,about_to_sleep
a170139c-a986-11e9-a2fc-000d3a38a36f,197,2.0,129.98,2,1,1,21,hibernating
a17545ea-bc60-11ea-aa61-000d3a38a36f,99,2.0,260.55,3,1,1,31,about_to_sleep
a177e03c-adcc-11e9-a2fc-000d3a38a36f,154,2.0,274.98,2,1,1,21,hibernating
a177e68a-a995-11e9-a2fc-000d3a38a36f,14,3.0,352.44,5,2,2,52,potential_loyalists
a17f4156-2540-11ea-bf27-000d3a38a36f,26,2.0,364.86,5,1,2,51,new_customers
a183c3ac-afdd-11ea-b736-000d3a38a36f,27,2.0,405.72,5,1,2,51,new_customers
a185cdd6-9d42-11e9-9897-000d3a38a36f,71,15.0,1267.73,4,5,5,45,loyal_customers
a18bfe92-2f30-11ea-8467-000d3a38a36f,3,2.0,252.48000000000002,5,1,1,51,new_customers
a18e045e-acc6-11e9-a2fc-000d3a38a36f,14,28.0,5125.91,5,5,5,55,champions
a1950a82-d62a-11e9-93bc-000d3a38a36f,151,5.0,542.65,2,4,3,24,at_Risk
a19ae308-1f90-11ea-87bf-000d3a38a36f,103,10.0,1045.51,3,5,5,35,loyal_customers
a1a2588c-a85c-11e9-a2fc-000d3a38a36f,206,5.0,482.16,2,4,3,24,at_Risk
a1a30114-4c36-11ea-a626-000d3a38a36f,220,3.0,488.96000000000004,2,2,3,22,hibernating
a1a94e44-242b-11ea-a30f-000d3a38a36f,28,3.0,460.65999999999997,5,2,3,52,potential_loyalists
a1ac3b9a-fcc6-11e9-a5e8-000d3a38a36f,79,3.0,539.88,4,2,3,42,potential_loyalists
a1ac6e0e-9fa5-11e9-a2fc-000d3a38a36f,268,2.0,544.84,1,1,3,11,hibernating
a1acff92-9b2e-11ea-a27a-000d3a38a36f,29,10.0,1588.25,5,5,5,55,champions
a1ae66bc-2bfc-11ea-91ab-000d3a38a36f,54,3.0,397.45000000000005,4,2,2,42,potential_loyalists
a1b321f8-af50-11e9-a2fc-000d3a38a36f,34,4.0,429.84000000000003,4,3,2,43,potential_loyalists
a1b42960-b6a5-11ea-b48c-000d3a38a36f,148,4.0,392.94,2,3,2,23,at_Risk
a1b5f600-ee05-11e9-9346-000d3a38a36f,85,2.0,170.99,3,1,1,31,about_to_sleep
a1b83a8c-aae9-11e9-a2fc-000d3a38a36f,324,4.0,389.94000000000005,1,3,2,13,at_Risk
a1b8eb86-a9b7-11e9-a2fc-000d3a38a36f,319,4.0,382.42,1,3,2,13,at_Risk
a1bbc92e-86c9-11ea-b356-000d3a38a36f,117,6.0,514.89,3,4,3,34,loyal_customers
a1bcdc16-e52e-11e9-ad00-000d3a38a36f,132,10.0,1273.85,3,5,5,35,loyal_customers
a1bd9596-a9c1-11e9-a2fc-000d3a38a36f,23,4.0,318.53000000000003,5,3,2,53,potential_loyalists
a1c14ffc-a993-11e9-a2fc-000d3a38a36f,106,3.0,489.59000000000003,3,2,3,32,about_to_sleep
a1c2452a-3952-11ea-85d6-000d3a38a36f,16,4.0,490.46000000000004,5,3,3,53,potential_loyalists
a1c34814-7a41-11ea-8f20-000d3a38a36f,64,2.0,234.87,4,1,1,41,promising
a1c81406-b18e-11e9-89fa-000d3a38a36f,311,2.0,259.96999999999997,1,1,1,11,hibernating
a1cb7e4c-8eac-11ea-8f41-000d3a38a36f,34,2.0,278.86,4,1,1,41,promising
a1ccc714-6479-11ea-a507-000d3a38a36f,204,2.0,241.98000000000002,2,1,1,21,hibernating
a1d14f94-52f6-11ea-9ade-000d3a38a36f,28,2.0,336.46,5,1,2,51,new_customers
a1d22144-215f-11ea-9618-000d3a38a36f,10,2.0,219.95999999999998,5,1,1,51,new_customers
a1d30df0-644b-11ea-a6dc-000d3a38a36f,13,6.0,830.54,5,4,4,54,champions
a1d50bea-5b46-11ea-b5e1-000d3a38a36f,110,2.0,99.97999999999999,3,1,1,31,about_to_sleep
a1daad48-28dd-11ea-b87a-000d3a38a36f,106,3.0,196.47,3,2,1,32,about_to_sleep
a1dada80-5339-11ea-acd3-000d3a38a36f,238,2.0,300.12,1,1,1,11,hibernating
a1db752a-af9d-11e9-a2fc-000d3a38a36f,68,3.0,405.42999999999995,4,2,2,42,potential_loyalists
a1e156f4-53c4-11ea-abe0-000d3a38a36f,23,4.0,500.96000000000004,5,3,3,53,potential_loyalists
a1e8cde8-bb1b-11eb-a757-000d3a38a36f,5,2.0,219.98000000000002,5,1,1,51,new_customers
a1ea7ce8-1639-11ea-aa74-000d3a38a36f,334,3.0,155.48000000000002,1,2,1,12,hibernating
a1eb99a0-94df-11ea-85df-000d3a38a36f,15,4.0,1986.89,5,3,5,53,potential_loyalists
a1ed6dda-1cfc-11ea-a490-000d3a38a36f,215,4.0,343.94000000000005,2,3,2,23,at_Risk
a1f1393e-5bc6-11ea-9213-000d3a38a36f,136,2.0,555.48,3,1,3,31,about_to_sleep
a1f47852-aa90-11e9-a2fc-000d3a38a36f,32,30.0,7403.35,5,5,5,55,champions
a1fafc74-a7a5-11e9-a2fc-000d3a38a36f,135,6.0,447.92999999999995,3,4,2,34,loyal_customers
a1fbf2c2-abac-11e9-a2fc-000d3a38a36f,303,3.0,373.57,1,2,2,12,hibernating
a1fce390-d8a1-11e9-93bc-000d3a38a36f,84,4.0,542.48,3,3,3,33,need_attention
a1fe9d6c-b078-11e9-9757-000d3a38a36f,50,2.0,260.97,4,1,1,41,promising
a207fe8a-5cba-11eb-8dbd-000d3a38a36f,93,2.0,530.87,3,1,3,31,about_to_sleep
a20a9efa-8822-11ea-9c02-000d3a38a36f,180,2.0,270.48,2,1,1,21,hibernating
a20f306c-5bf1-11ea-9e4c-000d3a38a36f,35,7.0,570.22,4,5,3,45,loyal_customers
a20f5790-ac1f-11e9-a2fc-000d3a38a36f,242,4.0,560.53,1,3,3,13,at_Risk
a2118632-9e3c-11e9-9897-000d3a38a36f,23,4.0,661.14,5,3,4,53,potential_loyalists
a212ab1e-22d2-11ea-8523-000d3a38a36f,68,7.0,1183.91,4,5,5,45,loyal_customers
a21a60ee-a9d7-11e9-a2fc-000d3a38a36f,112,5.0,729.95,3,4,4,34,loyal_customers
a21dc08c-5bba-11ea-ab58-000d3a38a36f,124,4.0,766.44,3,3,4,33,need_attention
a21e93b8-ae63-11e9-a2fc-000d3a38a36f,11,4.0,753.8,5,3,4,53,potential_loyalists
a2235fbc-a402-11e9-a2fc-000d3a38a36f,235,4.0,685.58,1,3,4,13,at_Risk
a224db92-2a96-11ea-b3a7-000d3a38a36f,4,3.0,339.44,5,2,2,52,potential_loyalists
a229ffe2-00ab-11ea-a5e8-000d3a38a36f,68,2.0,719.97,4,1,4,41,promising
a2383c34-ab19-11e9-a2fc-000d3a38a36f,100,3.0,289.37,3,2,1,32,about_to_sleep
a2388b38-1da8-11ea-8bf2-000d3a38a36f,11,6.0,837.1099999999999,5,4,4,54,champions
a23fd6ec-b1db-11e9-89fa-000d3a38a36f,116,7.0,482.65000000000003,3,5,3,35,loyal_customers
a241422c-b3d1-11ea-8745-000d3a38a36f,187,4.0,1319.7,2,3,5,23,at_Risk
a242b80a-2033-11ea-87bf-000d3a38a36f,156,2.0,274.96999999999997,2,1,1,21,hibernating
a2431332-dca7-11ea-9c1f-000d3a38a36f,92,2.0,152.97,3,1,1,31,about_to_sleep
a248d8ec-24ac-11eb-86c1-000d3a38a36f,100,5.0,656.9399999999999,3,4,3,34,loyal_customers
a24cd450-2495-11ea-bf27-000d3a38a36f,60,8.0,1842.24,4,5,5,45,loyal_customers
a2500038-6b73-11ea-9c62-000d3a38a36f,36,2.0,290.96999999999997,4,1,1,41,promising
a25170ce-a915-11e9-a2fc-000d3a38a36f,22,6.0,784.4300000000001,5,4,4,54,champions
a2544154-a5dc-11ea-bd63-000d3a38a36f,283,4.0,666.37,1,3,4,13,at_Risk
a2565d7a-a94f-11e9-a2fc-000d3a38a36f,361,3.0,460.71000000000004,1,2,3,12,hibernating
a258260a-663c-11ea-82da-000d3a38a36f,27,6.0,626.73,5,4,3,54,champions
a25a01ba-1c44-11ea-a490-000d3a38a36f,195,5.0,1000.28,2,4,4,24,at_Risk
a25a9b0e-3cc7-11ea-b550-000d3a38a36f,46,5.0,549.59,4,4,3,44,loyal_customers
a25c1196-1313-11eb-8ffc-000d3a38a36f,181,5.0,1608.0800000000002,2,4,5,24,at_Risk
a2667cea-f36a-11e9-9346-000d3a38a36f,76,5.0,832.87,4,4,4,44,loyal_customers
a26a6da0-aa45-11e9-a2fc-000d3a38a36f,13,15.0,1865.91,5,5,5,55,champions
a2773e30-28ae-11ea-b87a-000d3a38a36f,181,4.0,493.96000000000004,2,3,3,23,at_Risk
a2800368-b1f7-11e9-89fa-000d3a38a36f,84,2.0,171.78,3,1,1,31,about_to_sleep
a2814aa6-1bb6-11ea-ac4f-000d3a38a36f,140,6.0,1209.92,3,4,5,34,loyal_customers
a2877bc0-f387-11ea-b013-000d3a38a36f,191,2.0,254.46999999999997,2,1,1,21,hibernating
a28888d2-b015-11e9-9757-000d3a38a36f,84,3.0,420.94,3,2,2,32,about_to_sleep
a28dde34-2ad3-11ea-9d27-000d3a38a36f,206,3.0,565.47,2,2,3,22,hibernating
a28e246a-5daf-11eb-8dbd-000d3a38a36f,34,8.0,2037.51,4,5,5,45,loyal_customers
a28e4550-4ebc-11eb-806e-000d3a38a36f,131,3.0,227.96999999999997,3,2,1,32,about_to_sleep
a28e5956-b155-11e9-9757-000d3a38a36f,73,3.0,429.87,4,2,2,42,potential_loyalists
a28ed2c0-62ce-11ea-9861-000d3a38a36f,94,2.0,98.98,3,1,1,31,about_to_sleep
a28f883c-32f3-11eb-8e87-000d3a38a36f,22,2.0,278.63,5,1,1,51,new_customers
a2995be4-a7cd-11e9-a2fc-000d3a38a36f,175,10.0,968.5799999999999,2,5,4,25,cant_loose
a29e65a0-276e-11ea-aaaa-000d3a38a36f,316,2.0,325.98,1,1,2,11,hibernating
a29eb20e-af59-11e9-a2fc-000d3a38a36f,137,13.0,2712.33,3,5,5,35,loyal_customers
a2a2386c-508e-11ea-99ba-000d3a38a36f,75,5.0,927.84,4,4,4,44,loyal_customers
a2a3d026-aa00-11e9-a2fc-000d3a38a36f,8,9.0,1167.29,5,5,5,55,champions
a2a4702a-1b80-11ea-ac4f-000d3a38a36f,103,3.0,200.46,3,2,1,32,about_to_sleep
a2a500f2-9e6d-11e9-9897-000d3a38a36f,51,4.0,536.9499999999999,4,3,3,43,potential_loyalists
a2a84502-31e5-11eb-860c-000d3a38a36f,43,2.0,252.48000000000002,4,1,1,41,promising
a2aa9530-2540-11ea-bf27-000d3a38a36f,27,3.0,457.35,5,2,3,52,potential_loyalists
a2ab94ea-a826-11e9-a2fc-000d3a38a36f,340,2.0,174.98,1,1,1,11,hibernating
a2ac75aa-a514-11e9-a2fc-000d3a38a36f,29,8.0,1080.04,5,5,5,55,champions
a2af043a-9e9f-11e9-9897-000d3a38a36f,278,3.0,379.45000000000005,1,2,2,12,hibernating
a2b05df8-addb-11e9-a2fc-000d3a38a36f,133,5.0,625.9100000000001,3,4,3,34,loyal_customers
a2b11e1a-a489-11e9-a2fc-000d3a38a36f,189,4.0,574.92,2,3,3,23,at_Risk
a2b647fe-b128-11e9-9757-000d3a38a36f,211,4.0,676.19,2,3,4,23,at_Risk
a2b705e2-a5cd-11e9-a2fc-000d3a38a36f,34,8.0,721.46,4,5,4,45,loyal_customers
a2ba6152-564d-11ea-b9b9-000d3a38a36f,187,2.0,399.97,2,1,2,21,hibernating
a2badb34-a8ae-11e9-a2fc-000d3a38a36f,321,3.0,190.46,1,2,1,12,hibernating
a2c1ac88-b402-11ea-96bf-000d3a38a36f,241,3.0,247.70999999999998,1,2,1,12,hibernating
a2c5f932-63e4-11ea-a6dc-000d3a38a36f,161,6.0,832.87,2,4,4,24,at_Risk
a2c92740-a285-11e9-a2fc-000d3a38a36f,27,3.0,283.34000000000003,5,2,1,52,potential_loyalists
a2c95e4e-5b09-11ea-acac-000d3a38a36f,85,23.0,3601.87,3,5,5,35,loyal_customers
a2cc465a-61e8-11ea-8dd8-000d3a38a36f,138,4.0,622.43,3,3,3,33,need_attention
a2ccce38-a32d-11e9-a2fc-000d3a38a36f,139,2.0,263.98,3,1,1,31,about_to_sleep
a2cd0f66-1861-11ea-9213-000d3a38a36f,269,4.0,268.95,1,3,1,13,at_Risk
a2d107ba-a458-11e9-a2fc-000d3a38a36f,200,2.0,299.98,2,1,1,21,hibernating
a2d290f4-ab82-11e9-a2fc-000d3a38a36f,291,2.0,175.68,1,1,1,11,hibernating
a2d2b184-4f46-11ea-99ba-000d3a38a36f,41,10.0,1568.84,4,5,5,45,loyal_customers
a2d819b0-998f-11ea-a274-000d3a38a36f,112,4.0,340.95,3,3,2,33,need_attention
a2d88628-24d4-11ea-bf27-000d3a38a36f,29,2.0,246.95999999999998,5,1,1,51,new_customers
a2db437e-f7fa-11e9-841e-000d3a38a36f,246,5.0,522.37,1,4,3,14,at_Risk
a2e8d952-a52b-11e9-a2fc-000d3a38a36f,10,2.0,389.89000000000004,5,1,2,51,new_customers
a2ee33bc-ab33-11e9-a2fc-000d3a38a36f,214,4.0,344.92999999999995,2,3,2,23,at_Risk
a2f35626-aa7a-11e9-a2fc-000d3a38a36f,79,3.0,315.92,4,2,2,42,potential_loyalists
a2f4a1ea-ab2c-11e9-a2fc-000d3a38a36f,113,3.0,396.69,3,2,2,32,about_to_sleep
a2fb711c-4d4f-11ea-9c12-000d3a38a36f,229,4.0,539.96,2,3,3,23,at_Risk
a2fc586a-5327-11ea-acd3-000d3a38a36f,339,3.0,310.95,1,2,2,12,hibernating
a305a9b6-a912-11e9-a2fc-000d3a38a36f,293,2.0,289.98,1,1,1,11,hibernating
a306c258-a50a-11e9-a2fc-000d3a38a36f,157,8.0,825.34,2,5,4,25,cant_loose
a306e3f6-5bde-11ea-8d07-000d3a38a36f,236,8.0,1877.08,1,5,5,15,cant_loose
a30992f2-1f18-11ea-87bf-000d3a38a36f,236,4.0,967.91,1,3,4,13,at_Risk
a30b93f8-a4fd-11e9-a2fc-000d3a38a36f,145,6.0,716.9300000000001,3,4,4,34,loyal_customers
a30bcc4e-ae74-11e9-a2fc-000d3a38a36f,110,6.0,676.4100000000001,3,4,4,34,loyal_customers
a30bdd70-9deb-11eb-9c47-000d3a38a36f,47,2.0,340.78,4,1,2,41,promising
a3114076-2b0f-11ea-9d27-000d3a38a36f,188,6.0,838.8499999999999,2,4,4,24,at_Risk
a311d9aa-a496-11e9-a2fc-000d3a38a36f,2,7.0,1143.29,5,5,5,55,champions
a314c814-4f2b-11ea-99ba-000d3a38a36f,103,12.0,1947.8,3,5,5,35,loyal_customers
a316e480-5b4e-11ea-8b8e-000d3a38a36f,256,2.0,452.86,1,1,2,11,hibernating
a31f50e6-1ae6-11ea-98d5-000d3a38a36f,239,2.0,339.09000000000003,1,1,2,11,hibernating
a31f5a20-18d7-11ea-9213-000d3a38a36f,327,3.0,232.45999999999998,1,2,1,12,hibernating
a32417b4-a964-11e9-a2fc-000d3a38a36f,8,3.0,154.98,5,2,1,52,potential_loyalists
a3266232-a7ea-11ea-bd63-000d3a38a36f,106,3.0,411.43,3,2,2,32,about_to_sleep
a3282f7c-a435-11e9-a2fc-000d3a38a36f,116,8.0,1151.83,3,5,5,35,loyal_customers
a32b6a86-2075-11ea-87bf-000d3a38a36f,23,4.0,522.62,5,3,3,53,potential_loyalists
a3367f72-b1ba-11e9-89fa-000d3a38a36f,23,5.0,754.7,5,4,4,54,champions
a3383a80-2431-11ea-a30f-000d3a38a36f,176,2.0,359.96000000000004,2,1,2,21,hibernating
a33cb4d8-a8cc-11e9-a2fc-000d3a38a36f,232,3.0,359.97,2,2,2,22,hibernating
a344bf84-ac14-11e9-a2fc-000d3a38a36f,52,4.0,294.95,4,3,1,43,potential_loyalists
a345686a-e45b-11e9-ad00-000d3a38a36f,94,2.0,491.74,3,1,3,31,about_to_sleep
a3460fa6-2702-11ea-aaaa-000d3a38a36f,88,2.0,155.29,3,1,1,31,about_to_sleep
a3495872-1b9a-11eb-8d74-000d3a38a36f,116,2.0,179.98,3,1,1,31,about_to_sleep
a350a398-c4f6-11ea-98f7-000d3a38a36f,212,5.0,955.42,2,4,4,24,at_Risk
a355c24c-ddc0-11e9-a848-000d3a38a36f,99,2.0,279.98,3,1,1,31,about_to_sleep
a356410e-a16b-11e9-a2fc-000d3a38a36f,23,2.0,564.8,5,1,3,51,new_customers
a35654da-5bda-11ea-9c17-000d3a38a36f,177,2.0,377.95,2,1,2,21,hibernating
a3573218-cc2f-11ea-ac21-000d3a38a36f,62,6.0,1070.05,4,4,5,44,loyal_customers
a35a9a40-2110-11ea-b50a-000d3a38a36f,327,2.0,229.95999999999998,1,1,1,11,hibernating
a35b37f4-1227-11ea-a001-000d3a38a36f,132,6.0,733.85,3,4,4,34,loyal_customers
a360bb54-cc1f-11ea-b305-000d3a38a36f,51,2.0,395.55,4,1,2,41,promising
a3627b1e-1383-11eb-8ffc-000d3a38a36f,11,3.0,403.4,5,2,2,52,potential_loyalists
a3640a0a-5bb5-11ea-9ed6-000d3a38a36f,230,2.0,229.97,2,1,1,21,hibernating
a36532e4-ff9a-11e9-a5e8-000d3a38a36f,239,4.0,778.72,1,3,4,13,at_Risk
a369ee50-630a-11ea-a6dc-000d3a38a36f,123,3.0,668.97,3,2,4,32,about_to_sleep
a36e1aaa-a3c2-11e9-a2fc-000d3a38a36f,8,5.0,2212.62,5,4,5,54,champions
a3703d7c-b113-11e9-9757-000d3a38a36f,162,5.0,464.44,2,4,3,24,at_Risk
a37188c2-6ce7-11ea-b576-000d3a38a36f,28,2.0,397.97,5,1,2,51,new_customers
a371cd08-b04c-11e9-9757-000d3a38a36f,76,3.0,291.96000000000004,4,2,1,42,potential_loyalists
a374bbf8-aa9d-11e9-a2fc-000d3a38a36f,38,20.0,3237.4599999999996,4,5,5,45,loyal_customers
a375852e-b12d-11e9-9757-000d3a38a36f,127,5.0,584.95,3,4,3,34,loyal_customers
a3772412-1ae4-11ea-98d5-000d3a38a36f,26,5.0,783.9200000000001,5,4,4,54,champions
a37ae862-9902-11ea-b97a-000d3a38a36f,214,3.0,299.95,2,2,1,22,hibernating
a37da3b2-a782-11e9-a2fc-000d3a38a36f,82,2.0,112.47,4,1,1,41,promising
a37f4760-b12a-11e9-9757-000d3a38a36f,83,34.0,3953.5299999999997,4,5,5,45,loyal_customers
a3824c00-20db-11ea-9ce0-000d3a38a36f,294,5.0,525.91,1,4,3,14,at_Risk
a39102dc-d72e-11e9-93bc-000d3a38a36f,322,6.0,575.92,1,4,3,14,at_Risk
a3976a58-b1fb-11e9-89fa-000d3a38a36f,9,15.0,2219.7,5,5,5,55,champions
a3a829f6-210e-11ea-b50a-000d3a38a36f,186,3.0,379.96000000000004,2,2,2,22,hibernating
a3a8b73c-285b-11ea-b87a-000d3a38a36f,62,3.0,290.85,4,2,1,42,potential_loyalists
a3a8cfc8-b0b6-11e9-9757-000d3a38a36f,12,4.0,653.44,5,3,3,53,potential_loyalists
a3a96800-2c0a-11ea-91ab-000d3a38a36f,321,2.0,254.96999999999997,1,1,1,11,hibernating
a3af8548-ee14-11e9-9346-000d3a38a36f,168,4.0,394.95,2,3,2,23,at_Risk
a3b15d0e-b012-11e9-9757-000d3a38a36f,96,5.0,722.88,3,4,4,34,loyal_customers
a3b1edfe-a5d7-11e9-a2fc-000d3a38a36f,343,7.0,815.87,1,5,4,15,cant_loose
a3b42890-1fe3-11ea-87bf-000d3a38a36f,144,3.0,384.47,3,2,2,32,about_to_sleep
a3b6373e-2be1-11ea-91ab-000d3a38a36f,234,2.0,224.98,1,1,1,11,hibernating
a3b65e88-1842-11ea-9213-000d3a38a36f,116,3.0,359.97,3,2,2,32,about_to_sleep
a3ba6b6c-a188-11e9-a2fc-000d3a38a36f,212,9.0,889.9,2,5,4,25,cant_loose
a3bc1404-9d90-11e9-9897-000d3a38a36f,13,21.0,2385.9,5,5,5,55,champions
a3c27754-a457-11e9-a2fc-000d3a38a36f,93,6.0,803.07,3,4,4,34,loyal_customers
a3c92274-ac91-11e9-a2fc-000d3a38a36f,58,4.0,605.46,4,3,3,43,potential_loyalists
a3cb5822-5bb0-11ea-9aaa-000d3a38a36f,296,2.0,140.47,1,1,1,11,hibernating
a3d12a60-319b-11eb-adfe-000d3a38a36f,134,2.0,366.88,3,1,2,31,about_to_sleep
a3d2d172-ddbd-11e9-9cd3-000d3a38a36f,330,4.0,434.2,1,3,2,13,at_Risk
a3d59814-1e5c-11ea-8bf2-000d3a38a36f,27,5.0,968.1800000000001,5,4,4,54,champions
a3d6cd4c-206e-11ea-87bf-000d3a38a36f,11,3.0,281.96,5,2,1,52,potential_loyalists
a3dadaee-a185-11e9-a2fc-000d3a38a36f,317,2.0,349.89,1,1,2,11,hibernating
a3e24da6-1849-11eb-8d74-000d3a38a36f,63,3.0,503.78000000000003,4,2,3,42,potential_loyalists
a3e97502-9e26-11e9-9897-000d3a38a36f,179,3.0,389.96,2,2,2,22,hibernating
a3f0f6fe-2181-11ea-9618-000d3a38a36f,13,5.0,629.62,5,4,3,54,champions
a3f1d76e-a7a0-11e9-a2fc-000d3a38a36f,54,12.0,1545.77,4,5,5,45,loyal_customers
a3f41d48-c767-11ea-b486-000d3a38a36f,11,2.0,270.72,5,1,1,51,new_customers
